Source,Target,Weight
GOOGL,AMZN,63488
SQ,AMZN,4719
BYND,AMZN,7875
KO,AMZN,6622
TLRY,AMZN,4629
CRM,AMZN,7797
BRK,AMZN,6935
PYPL,AMZN,4517
UNH,AMZN,2838
PFE,AMZN,4478
PEP,AMZN,4473
AAPL,AMZN,92716
IBM,AMZN,9796
T,AMZN,8337
PG,AMZN,2778
CMG,AMZN,7643
MS,AMZN,5551
MU,AMZN,8688
TWTR,AMZN,22428
FB,AMZN,79197
MRK,AMZN,3044
AMD,AMZN,20728
SBUX,AMZN,4368
GS,AMZN,17123
VZ,AMZN,4956
MSFT,AMZN,35979
QCOM,AMZN,4865
NFLX,AMZN,60391
GE,AMZN,9435
BAC,AMZN,11297
WFC,AMZN,6171
ROKU,AMZN,11322
CAT,AMZN,6466
WMT,AMZN,15037
CSCO,AMZN,3672
TSLA,AMZN,57483
DIS,AMZN,18693
JPM,AMZN,13850
C,AMZN,10047
BA,AMZN,22895
V,BA,4586
TWTR,BA,5978
T,BA,5874
F,BA,6493
C,BA,7837
AAPL,BA,27904
TGT,BA,2738
VZ,BA,2678
NVDA,BA,12554
SNAP,BA,4067
QCOM,BA,2384
MA,BA,2554
SBUX,BA,2350
TSLA,BA,20079
MS,BA,3659
CRM,BA,4973
GS,BA,8246
WFC,BA,5210
PG,BA,2605
TLRY,BA,1949
AMZN,BA,24572
IBM,BA,5859
DIS,BA,7389
JPM,BA,9679
MCD,BA,5185
BAC,BA,7399
INTC,BA,7767
AMD,BA,10538
CMG,BA,5605
CAT,BA,8454
GOOGL,BA,15740
PYPL,BA,3263
JNJ,BA,4775
WMT,BA,4418
FB,BA,20332
NFLX,BA,16147
BRK,BA,4103
PEP,BA,3572
KO,BA,5116
GE,BA,7533
PFE,BA,3605
UNH,BA,3212
ROKU,BA,6586
MRK,BA,2489
SQ,BA,2443
MU,BA,5008
MSFT,BA,10510
BYND,BA,3670
CSCO,BA,2201
PG,BAC,1949
V,BAC,2477
UNH,BAC,4503
GS,BAC,14330
F,BAC,6436
CSCO,BAC,2344
C,BAC,14578
AAPL,BAC,17919
BA,BAC,7200
GE,BAC,9713
MCD,BAC,2823
MU,BAC,4991
T,BAC,4753
JPM,BAC,18537
BRK,BAC,5658
MA,BAC,1616
PYPL,BAC,1851
BYND,BAC,1444
CMG,BAC,4098
FB,BAC,13896
QCOM,BAC,1735
NFLX,BAC,9864
PEP,BAC,4386
TGT,BAC,3128
IBM,BAC,5621
CRM,BAC,5081
MSFT,BAC,8748
WMT,BAC,4460
KO,BAC,5263
TLRY,BAC,539
AMZN,BAC,13099
AMD,BAC,7101
MS,BAC,7446
PFE,BAC,4394
WFC,BAC,12666
SNAP,BAC,3892
NVDA,BAC,5978
TSLA,BAC,10217
CAT,BAC,2365
VZ,BAC,1977
GOOGL,BAC,9733
TWTR,BAC,5296
JNJ,BAC,6784
MRK,BAC,2906
SBUX,BAC,1379
INTC,BAC,5031
SQ,BAC,2372
DIS,BAC,6016
ROKU,BAC,2200
MSFT,BRK,2230
JNJ,BRK,2970
PFE,BRK,2411
MA,BRK,277
IBM,BRK,4149
PEP,BRK,3797
UNH,BRK,577
ROKU,BRK,102
VZ,BRK,142
CRM,BRK,4145
MS,BRK,3827
MU,BRK,277
PG,BRK,429
BA,BRK,3171
T,BRK,389
TLRY,BRK,4
AMD,BRK,286
C,BRK,3855
AAPL,BRK,5319
WFC,BRK,4300
CAT,BRK,1203
TWTR,BRK,1084
F,BRK,2889
NFLX,BRK,1059
CMG,BRK,3972
CSCO,BRK,215
GE,BRK,3561
TSLA,BRK,2378
QCOM,BRK,181
JPM,BRK,4305
FB,BRK,3057
AMZN,BRK,5286
MRK,BRK,1880
BAC,BRK,4005
SNAP,BRK,507
GS,BRK,3676
MCD,BRK,2087
SBUX,BRK,700
INTC,BRK,757
PYPL,BRK,122
KO,BRK,4329
WMT,BRK,2409
GOOGL,BRK,3725
BYND,BRK,92
DIS,BRK,2593
V,BRK,324
TGT,BRK,2186
NVDA,BRK,354
SQ,BRK,279
INTC,C,4027
TWTR,C,2974
MU,C,2869
V,C,1858
CAT,C,2085
FB,C,10865
CSCO,C,1594
SQ,C,2176
PYPL,C,1439
PG,C,1067
CMG,C,3854
VZ,C,951
JPM,C,17658
PFE,C,3254
WMT,C,3075
JNJ,C,5906
T,C,3088
DIS,C,4019
PEP,C,4335
BYND,C,878
BA,C,7885
UNH,C,3845
MS,C,7354
GOOGL,C,9107
WFC,C,10554
F,C,5227
GE,C,5458
MCD,C,2396
ROKU,C,1180
AMZN,C,12023
KO,C,4524
IBM,C,6318
MA,C,1358
QCOM,C,1174
TSLA,C,8290
AMD,C,3879
MSFT,C,5875
NFLX,C,9437
SBUX,C,1146
SNAP,C,1756
TGT,C,2653
BAC,C,14953
CRM,C,4648
MRK,C,2229
AAPL,C,12903
NVDA,C,4784
GS,C,13755
BRK,C,4967
TLRY,C,1065
F,CAT,3022
KO,CAT,2623
MU,CAT,1194
INTC,CAT,2946
VZ,CAT,1697
SNAP,CAT,2545
GE,CAT,3078
WFC,CAT,1824
PYPL,CAT,2166
V,CAT,2859
PFE,CAT,1754
GOOGL,CAT,4171
GS,CAT,3325
PEP,CAT,1603
C,CAT,2717
T,CAT,2708
DIS,CAT,2029
TLRY,CAT,483
SBUX,CAT,977
BA,CAT,8758
SQ,CAT,924
CMG,CAT,2779
TGT,CAT,1114
MRK,CAT,631
MA,CAT,1074
FB,CAT,5870
BRK,CAT,1543
JPM,CAT,3457
IBM,CAT,2054
TWTR,CAT,2188
MCD,CAT,3410
JNJ,CAT,1531
BYND,CAT,918
QCOM,CAT,634
AAPL,CAT,7194
WMT,CAT,1828
PG,CAT,1651
BAC,CAT,2712
NVDA,CAT,3009
CSCO,CAT,1044
NFLX,CAT,2643
CRM,CAT,1291
UNH,CAT,1133
AMD,CAT,3040
AMZN,CAT,6815
MS,CAT,1555
TSLA,CAT,6029
MSFT,CAT,3983
ROKU,CAT,933
FB,CMG,6358
GOOGL,CMG,6560
MSFT,CMG,3261
V,CMG,2031
PFE,CMG,1985
UNH,CMG,1037
BAC,CMG,4109
NVDA,CMG,1752
INTC,CMG,2130
TSLA,CMG,5800
CSCO,CMG,172
SNAP,CMG,4375
IBM,CMG,3831
CAT,CMG,3384
GS,CMG,4297
MCD,CMG,3718
PEP,CMG,3804
C,CMG,3829
JPM,CMG,4379
TGT,CMG,2617
TWTR,CMG,4458
F,CMG,4107
BYND,CMG,1462
PG,CMG,1270
MA,CMG,390
AMD,CMG,1815
ROKU,CMG,1571
WFC,CMG,3974
NFLX,CMG,3299
GE,CMG,3460
JNJ,CMG,3191
BRK,CMG,4142
T,CMG,1841
WMT,CMG,2234
MS,CMG,3271
SQ,CMG,788
KO,CMG,4712
MU,CMG,508
AMZN,CMG,8893
TLRY,CMG,399
DIS,CMG,3737
SBUX,CMG,1790
QCOM,CMG,263
PYPL,CMG,1620
CRM,CMG,4316
MRK,CMG,1745
BA,CMG,6509
AAPL,CMG,7274
VZ,CMG,498
PYPL,CRM,1285
BAC,CRM,4456
TGT,CRM,3275
T,CRM,829
IBM,CRM,4978
AAPL,CRM,9573
CSCO,CRM,1140
AMZN,CRM,8746
AMD,CRM,2011
GOOGL,CRM,6430
C,CRM,4666
CAT,CRM,1150
WFC,CRM,4264
JNJ,CRM,2888
SBUX,CRM,1020
PFE,CRM,2073
TWTR,CRM,1992
MSFT,CRM,6116
ROKU,CRM,1188
SNAP,CRM,1920
KO,CRM,3892
MA,CRM,736
VZ,CRM,258
TLRY,CRM,874
JPM,CRM,4989
CMG,CRM,4296
BA,CRM,4759
NVDA,CRM,2230
WMT,CRM,2719
PG,CRM,1126
GS,CRM,4566
NFLX,CRM,3692
BRK,CRM,4331
MU,CRM,1403
FB,CRM,6813
MS,CRM,3938
F,CRM,3287
DIS,CRM,3299
MRK,CRM,1989
BYND,CRM,1002
MCD,CRM,1931
INTC,CRM,1762
SQ,CRM,1475
TSLA,CRM,4749
QCOM,CRM,780
PEP,CRM,3486
GE,CRM,4279
V,CRM,806
UNH,CRM,636
C,CSCO,1733
MSFT,CSCO,5788
SNAP,CSCO,1124
BYND,CSCO,598
TWTR,CSCO,1840
AMD,CSCO,3379
BAC,CSCO,2431
PFE,CSCO,1663
GS,CSCO,1316
F,CSCO,1248
BRK,CSCO,391
CRM,CSCO,992
NFLX,CSCO,2542
T,CSCO,1889
SQ,CSCO,1015
NVDA,CSCO,4900
TLRY,CSCO,1524
BA,CSCO,2308
V,CSCO,1544
WFC,CSCO,1468
UNH,CSCO,1179
DIS,CSCO,2904
ROKU,CSCO,1472
PYPL,CSCO,587
GE,CSCO,1914
IBM,CSCO,1909
MCD,CSCO,730
SBUX,CSCO,579
MS,CSCO,238
JNJ,CSCO,1234
TSLA,CSCO,2929
CMG,CSCO,160
JPM,CSCO,2004
INTC,CSCO,3666
MA,CSCO,693
AMZN,CSCO,4065
CAT,CSCO,1007
TGT,CSCO,1071
KO,CSCO,1271
MRK,CSCO,876
GOOGL,CSCO,2641
WMT,CSCO,3100
QCOM,CSCO,1682
VZ,CSCO,1885
PG,CSCO,1088
AAPL,CSCO,6786
FB,CSCO,4121
PEP,CSCO,404
MU,CSCO,2753
NFLX,DIS,23652
V,DIS,2453
PYPL,DIS,1010
F,DIS,3123
BA,DIS,7270
AMZN,DIS,19243
MA,DIS,1369
QCOM,DIS,2229
BRK,DIS,3398
JNJ,DIS,3716
CMG,DIS,3334
KO,DIS,2825
VZ,DIS,3376
WMT,DIS,4916
BAC,DIS,5785
CSCO,DIS,2762
GS,DIS,5145
JPM,DIS,6543
ROKU,DIS,8577
AAPL,DIS,23200
TWTR,DIS,5611
SBUX,DIS,1407
TGT,DIS,3188
GE,DIS,4772
TLRY,DIS,900
FB,DIS,15152
MCD,DIS,2351
MU,DIS,3266
MS,DIS,2189
CAT,DIS,1972
MSFT,DIS,8014
IBM,DIS,3959
UNH,DIS,2542
CRM,DIS,3369
SQ,DIS,2389
T,DIS,6522
TSLA,DIS,12702
PG,DIS,1521
PFE,DIS,2797
WFC,DIS,3710
BYND,DIS,2587
INTC,DIS,3478
PEP,DIS,2038
GOOGL,DIS,10694
MRK,DIS,2578
NVDA,DIS,6141
AMD,DIS,4935
C,DIS,3831
SNAP,DIS,3565
PFE,F,2453
WFC,F,4596
WMT,F,2780
SBUX,F,1898
C,F,5304
TSLA,F,13799
GS,F,4370
PG,F,1708
CSCO,F,1205
DIS,F,3521
V,F,2055
NFLX,F,4399
ROKU,F,1136
SQ,F,1209
UNH,F,1475
VZ,F,1546
AAPL,F,35322
IBM,F,3675
TLRY,F,798
TGT,F,2220
BYND,F,745
MCD,F,2506
SNAP,F,4009
BA,F,6976
MS,F,3084
PEP,F,3122
INTC,F,4645
MSFT,F,4873
CAT,F,3109
CMG,F,3697
BRK,F,3342
FB,F,8394
MRK,F,1840
MA,F,465
KO,F,4346
JPM,F,4920
GOOGL,F,6552
AMZN,F,9569
BAC,F,6841
GE,F,6929
JNJ,F,3594
QCOM,F,916
NVDA,F,3501
AMD,F,4024
TWTR,F,4919
CRM,F,3513
MU,F,3207
PYPL,F,1946
T,F,4393
QCOM,FB,5470
T,FB,9265
BRK,FB,4815
MA,FB,3905
PG,FB,2798
IBM,FB,7618
NFLX,FB,50975
INTC,FB,13596
GE,FB,10744
PFE,FB,4218
MU,FB,9702
BYND,FB,7917
UNH,FB,2846
GS,FB,19534
F,FB,12175
JPM,FB,13328
CMG,FB,5572
PEP,FB,3421
DIS,FB,15366
TSLA,FB,53632
CAT,FB,5575
JNJ,FB,5353
C,FB,9633
MCD,FB,5269
AMD,FB,21741
NVDA,FB,29729
BAC,FB,13172
WMT,FB,6884
VZ,FB,4753
SBUX,FB,4481
AAPL,FB,81715
TGT,FB,4650
BA,FB,19718
PYPL,FB,5678
CRM,FB,6689
MRK,FB,2596
CSCO,FB,3784
MSFT,FB,28696
WFC,FB,6958
TLRY,FB,4186
KO,FB,5444
GOOGL,FB,65940
AMZN,FB,79360
TWTR,FB,44333
SQ,FB,4699
ROKU,FB,9085
MS,FB,4558
V,FB,6308
SNAP,FB,14486
TSLA,GE,8916
MU,GE,3552
PYPL,GE,1347
AAPL,GE,16196
TLRY,GE,1213
C,GE,5634
INTC,GE,3436
F,GE,6888
BAC,GE,9974
AMD,GE,8032
AMZN,GE,10952
PEP,GE,3578
UNH,GE,1316
VZ,GE,2363
FB,GE,11557
TGT,GE,2927
BYND,GE,2281
CSCO,GE,1864
CMG,GE,3900
NVDA,GE,3506
KO,GE,4605
NFLX,GE,5373
DIS,GE,5269
IBM,GE,4836
JPM,GE,6721
QCOM,GE,2526
JNJ,GE,4853
CAT,GE,2988
BRK,GE,4348
SNAP,GE,3600
MSFT,GE,6694
MS,GE,3870
MCD,GE,4047
MRK,GE,3514
GS,GE,5556
MA,GE,2946
ROKU,GE,2406
CRM,GE,4749
TWTR,GE,3854
WMT,GE,3644
PFE,GE,4881
SQ,GE,2341
GOOGL,GE,7795
WFC,GE,6292
V,GE,1933
BA,GE,7744
SBUX,GE,1859
T,GE,4550
PG,GE,1981
NVDA,GOOGL,27177
T,GOOGL,7231
MU,GOOGL,6776
SBUX,GOOGL,4306
BRK,GOOGL,5661
SQ,GOOGL,3398
GS,GOOGL,17543
VZ,GOOGL,3623
UNH,GOOGL,2975
PYPL,GOOGL,3083
NFLX,GOOGL,43748
WFC,GOOGL,6264
MSFT,GOOGL,26278
TLRY,GOOGL,2125
GE,GOOGL,7420
PFE,GOOGL,4505
PG,GOOGL,1789
CRM,GOOGL,6617
AMZN,GOOGL,72009
CSCO,GOOGL,3031
MRK,GOOGL,3640
CMG,GOOGL,6146
TSLA,GOOGL,39078
JPM,GOOGL,12613
JNJ,GOOGL,5863
PEP,GOOGL,3777
SNAP,GOOGL,6062
F,GOOGL,7075
MCD,GOOGL,3787
BA,GOOGL,17715
ROKU,GOOGL,6432
BAC,GOOGL,10108
BYND,GOOGL,5578
INTC,GOOGL,10746
TWTR,GOOGL,18173
C,GOOGL,9754
QCOM,GOOGL,4700
DIS,GOOGL,11555
TGT,GOOGL,3710
IBM,GOOGL,8125
AAPL,GOOGL,71554
WMT,GOOGL,7055
MS,GOOGL,4330
V,GOOGL,4741
KO,GOOGL,4826
MA,GOOGL,3581
FB,GOOGL,72711
CAT,GOOGL,3822
AMD,GOOGL,12877
PEP,GS,4397
CRM,GS,5048
CAT,GS,3265
BA,GS,8501
MU,GS,2726
AAPL,GS,22903
MS,GS,8159
T,GS,1870
JPM,GS,19511
DIS,GS,5112
AMZN,GS,19601
ROKU,GS,1275
SQ,GS,1332
MCD,GS,3710
BRK,GS,4801
KO,GS,4860
F,GS,4452
PYPL,GS,1454
IBM,GS,7703
SBUX,GS,1399
TGT,GS,3151
GE,GS,5190
V,GS,1687
FB,GS,20642
BAC,GS,14600
TSLA,GS,19067
NVDA,GS,13556
SNAP,GS,1550
WFC,GS,9672
VZ,GS,1133
PG,GS,1312
TWTR,GS,5051
CSCO,GS,1236
UNH,GS,3856
JNJ,GS,6180
PFE,GS,2688
AMD,GS,4662
MRK,GS,2350
QCOM,GS,591
NFLX,GS,15605
CMG,GS,4472
GOOGL,GS,17701
TLRY,GS,1564
WMT,GS,4547
C,GS,13951
INTC,GS,3823
MSFT,GS,5299
MA,GS,1243
BYND,GS,2102
TSLA,IBM,6313
MS,IBM,4576
CAT,IBM,1957
VZ,IBM,1314
BYND,IBM,497
TWTR,IBM,2421
MSFT,IBM,7264
GE,IBM,4469
INTC,IBM,4108
MA,IBM,229
SBUX,IBM,1299
BAC,IBM,5759
GS,IBM,8058
WMT,IBM,4017
NVDA,IBM,3253
T,IBM,1142
CMG,IBM,3979
V,IBM,955
KO,IBM,5072
AMD,IBM,1862
BRK,IBM,4625
JNJ,IBM,6063
QCOM,IBM,778
SQ,IBM,615
MU,IBM,1380
MRK,IBM,2303
UNH,IBM,2298
CSCO,IBM,1954
TGT,IBM,3131
GOOGL,IBM,8153
ROKU,IBM,552
PG,IBM,1801
PFE,IBM,2761
MCD,IBM,3226
BA,IBM,5776
WFC,IBM,4919
FB,IBM,7701
DIS,IBM,4066
AAPL,IBM,11789
TLRY,IBM,127
PEP,IBM,4499
JPM,IBM,7398
CRM,IBM,5176
C,IBM,6600
SNAP,IBM,1092
F,IBM,3534
NFLX,IBM,5832
PYPL,IBM,450
AMZN,IBM,11040
PYPL,INTC,2289
AMD,INTC,15082
C,INTC,3891
MA,INTC,1224
CRM,INTC,1651
SNAP,INTC,5749
V,INTC,3704
JPM,INTC,5701
CMG,INTC,1565
PEP,INTC,1251
NFLX,INTC,11925
MCD,INTC,2071
TLRY,INTC,1006
TWTR,INTC,10833
PFE,INTC,2460
WMT,INTC,3056
JNJ,INTC,3090
ROKU,INTC,1790
TGT,INTC,1126
KO,INTC,2656
WFC,INTC,3372
GE,INTC,3560
UNH,INTC,2629
IBM,INTC,3904
MS,INTC,1005
FB,INTC,17794
NVDA,INTC,11799
SBUX,INTC,3004
BA,INTC,8685
MU,INTC,8106
BYND,INTC,1228
BAC,INTC,5340
CAT,INTC,3086
GS,INTC,3735
GOOGL,INTC,9728
QCOM,INTC,4628
AMZN,INTC,19163
TSLA,INTC,13080
AAPL,INTC,20602
MSFT,INTC,10179
CSCO,INTC,3648
T,INTC,5010
F,INTC,4594
PG,INTC,2869
DIS,INTC,3805
SQ,INTC,1656
MRK,INTC,1477
VZ,INTC,3085
BRK,INTC,1159
NVDA,JNJ,1567
ROKU,JNJ,739
IBM,JNJ,5636
AAPL,JNJ,7963
SNAP,JNJ,990
BRK,JNJ,3901
PYPL,JNJ,670
BA,JNJ,4868
CSCO,JNJ,1313
GOOGL,JNJ,5936
DIS,JNJ,3855
INTC,JNJ,3056
F,JNJ,3519
UNH,JNJ,4498
TGT,JNJ,2285
MSFT,JNJ,4764
PEP,JNJ,3783
QCOM,JNJ,601
TLRY,JNJ,347
CRM,JNJ,3152
SQ,JNJ,738
SBUX,JNJ,1270
C,JNJ,5693
GS,JNJ,5961
BYND,JNJ,422
WFC,JNJ,5234
PFE,JNJ,5467
BAC,JNJ,6809
MS,JNJ,3399
MA,JNJ,942
TSLA,JNJ,3565
GE,JNJ,4498
CMG,JNJ,3076
AMZN,JNJ,6648
MU,JNJ,990
CAT,JNJ,1487
TWTR,JNJ,2160
NFLX,JNJ,4825
PG,JNJ,3093
WMT,JNJ,3265
V,JNJ,2073
MRK,JNJ,4908
AMD,JNJ,1443
T,JNJ,2255
JPM,JNJ,7440
MCD,JNJ,2925
KO,JNJ,4327
FB,JNJ,5581
VZ,JNJ,1388
SNAP,JPM,1741
INTC,JPM,5543
VZ,JPM,2007
IBM,JPM,7042
CSCO,JPM,1973
GE,JPM,6363
WMT,JPM,5086
AMZN,JPM,16863
TLRY,JPM,1294
NFLX,JPM,12654
BYND,JPM,1812
AAPL,JPM,19765
BA,JPM,9771
CAT,JPM,3022
AMD,JPM,5153
MRK,JPM,3205
TSLA,JPM,11461
TGT,JPM,3106
SQ,JPM,2010
PEP,JPM,4261
GOOGL,JPM,12249
SBUX,JPM,1536
NVDA,JPM,6724
QCOM,JPM,1630
GS,JPM,18848
CMG,JPM,4247
TWTR,JPM,5082
MCD,JPM,4050
PFE,JPM,4236
DIS,JPM,6767
FB,JPM,14854
MU,JPM,4220
V,JPM,3480
T,JPM,3367
PG,JPM,2577
ROKU,JPM,1349
JNJ,JPM,7279
CRM,JPM,5324
MA,JPM,2175
UNH,JPM,4992
C,JPM,17109
PYPL,JPM,1474
BAC,JPM,18218
MSFT,JPM,8554
WFC,JPM,13147
MS,JPM,7995
BRK,JPM,5932
KO,JPM,5454
F,JPM,4720
CRM,KO,4161
WFC,KO,5266
INTC,KO,2748
GE,KO,4371
WMT,KO,3782
VZ,KO,1674
NFLX,KO,2185
PEP,KO,7618
FB,KO,5353
QCOM,KO,344
BAC,KO,5558
DIS,KO,3224
UNH,KO,1645
PYPL,KO,803
ROKU,KO,365
IBM,KO,5115
SNAP,KO,2347
V,KO,1858
JPM,KO,5792
GS,KO,4848
CAT,KO,2479
BA,KO,5374
T,KO,2519
PFE,KO,3053
CSCO,KO,1318
CMG,KO,4183
AMZN,KO,7107
AAPL,KO,7898
AMD,KO,884
TSLA,KO,4421
SQ,KO,721
TLRY,KO,1274
SBUX,KO,1353
BRK,KO,5318
NVDA,KO,1235
PG,KO,2883
TGT,KO,2625
MS,KO,4115
C,KO,4614
BYND,KO,397
F,KO,4539
MRK,KO,2646
TWTR,KO,2971
JNJ,KO,4636
MCD,KO,3551
MA,KO,346
MU,KO,587
GOOGL,KO,4900
MSFT,KO,3565
CSCO,MA,747
GE,MA,2962
BA,MA,3493
NFLX,MA,2696
MSFT,MA,3459
BYND,MA,2013
INTC,MA,1558
V,MA,7526
MRK,MA,2321
JNJ,MA,1270
CMG,MA,473
MU,MA,830
VZ,MA,1495
TSLA,MA,2585
QCOM,MA,1440
GS,MA,1768
F,MA,836
SQ,MA,2673
FB,MA,5185
CAT,MA,1207
TWTR,MA,1211
WFC,MA,1621
MS,MA,351
WMT,MA,826
SNAP,MA,538
AMZN,MA,4582
KO,MA,385
PFE,MA,2168
NVDA,MA,1614
BRK,MA,917
DIS,MA,1923
C,MA,1747
MCD,MA,1697
CRM,MA,765
JPM,MA,3172
SBUX,MA,1052
GOOGL,MA,4164
UNH,MA,1563
IBM,MA,177
PYPL,MA,3217
T,MA,2789
ROKU,MA,903
AMD,MA,3893
BAC,MA,2359
PG,MA,1213
PEP,MA,509
TGT,MA,318
TLRY,MA,220
AAPL,MA,6781
BAC,MCD,3421
DIS,MCD,2783
PEP,MCD,2825
CAT,MCD,3847
CMG,MCD,3837
GS,MCD,4174
JNJ,MCD,3452
ROKU,MCD,700
IBM,MCD,3369
NVDA,MCD,1967
TWTR,MCD,3584
VZ,MCD,1500
BYND,MCD,2052
SNAP,MCD,2135
SBUX,MCD,2618
GE,MCD,4322
MSFT,MCD,4976
T,MCD,2582
KO,MCD,4175
MU,MCD,753
TLRY,MCD,128
GOOGL,MCD,4509
AMZN,MCD,7875
MRK,MCD,1714
NFLX,MCD,3591
WFC,MCD,3024
FB,MCD,6756
SQ,MCD,1397
MS,MCD,2032
QCOM,MCD,870
C,MCD,2717
BRK,MCD,2542
UNH,MCD,1556
WMT,MCD,3203
PFE,MCD,2630
TGT,MCD,1875
TSLA,MCD,6200
CSCO,MCD,748
F,MCD,2723
BA,MCD,6140
V,MCD,3494
CRM,MCD,2035
JPM,MCD,4616
PYPL,MCD,2318
AAPL,MCD,8795
AMD,MCD,3475
INTC,MCD,2326
MA,MCD,1878
PG,MCD,2433
DIS,MRK,2962
GE,MRK,3614
V,MRK,1017
GS,MRK,2307
NVDA,MRK,1149
SNAP,MRK,322
SBUX,MRK,870
NFLX,MRK,1337
CMG,MRK,2103
GOOGL,MRK,3813
MCD,MRK,1821
UNH,MRK,1664
IBM,MRK,2512
PEP,MRK,2123
CSCO,MRK,920
T,MRK,1436
FB,MRK,2446
KO,MRK,2849
TSLA,MRK,1472
PG,MRK,1899
MA,MRK,2484
PYPL,MRK,389
QCOM,MRK,1189
WMT,MRK,2377
JNJ,MRK,5075
VZ,MRK,1697
AMD,MRK,2226
MU,MRK,962
TGT,MRK,1462
F,MRK,2029
BAC,MRK,2976
BRK,MRK,2656
JPM,MRK,3299
BA,MRK,2451
SQ,MRK,1075
TLRY,MRK,349
PFE,MRK,7348
CAT,MRK,700
AMZN,MRK,3698
ROKU,MRK,626
TWTR,MRK,1485
C,MRK,2213
INTC,MRK,1617
WFC,MRK,2176
MSFT,MRK,2457
CRM,MRK,2362
BYND,MRK,1280
MS,MRK,1967
AAPL,MRK,5840
T,MS,991
MCD,MS,1973
TWTR,MS,1565
INTC,MS,1190
CSCO,MS,249
MA,MS,551
F,MS,3401
MRK,MS,1914
DIS,MS,2376
GS,MS,8975
FB,MS,4834
PFE,MS,2328
MSFT,MS,2642
WFC,MS,6319
V,MS,517
PEP,MS,3968
ROKU,MS,309
BAC,MS,8298
BA,MS,3725
TGT,MS,2291
BRK,MS,4494
JNJ,MS,4308
PYPL,MS,562
SBUX,MS,689
UNH,MS,2196
MU,MS,664
AMD,MS,475
AAPL,MS,6975
TLRY,MS,312
C,MS,8447
KO,MS,4265
CAT,MS,1402
QCOM,MS,322
GOOGL,MS,4722
IBM,MS,4918
JPM,MS,8905
NFLX,MS,4005
WMT,MS,2458
BYND,MS,83
CMG,MS,3707
PG,MS,508
NVDA,MS,786
VZ,MS,225
GE,MS,4048
TSLA,MS,4014
SQ,MS,399
CRM,MS,4086
AMZN,MS,6512
SNAP,MS,720
AMD,MSFT,11627
C,MSFT,6235
MU,MSFT,6427
UNH,MSFT,3480
SQ,MSFT,2667
DIS,MSFT,7819
V,MSFT,6212
CSCO,MSFT,5442
TWTR,MSFT,8618
VZ,MSFT,4657
BAC,MSFT,8341
TGT,MSFT,2531
QCOM,MSFT,4704
SBUX,MSFT,1951
FB,MSFT,30311
GOOGL,MSFT,24797
PYPL,MSFT,4008
T,MSFT,6523
SNAP,MSFT,5158
PEP,MSFT,2036
AAPL,MSFT,40848
WMT,MSFT,5131
NFLX,MSFT,17695
JPM,MSFT,8389
TLRY,MSFT,1683
KO,MSFT,3527
BRK,MSFT,3351
GE,MSFT,6301
