ticker,ff_48
MGCD,12
MGEE,31
MGEN,
MGI,34
MGLN,11
MGM,7
MGNX,
MGPI,4
MGRC,42
MGTA,
MGY,47
MGYR,47
MHH,34
MHK,41
MHO,18
MIC,34
MICR,12
MICT,36
MIDD,21
MIII,
MIK,42
MIND,34
MINI,34
MITK,34
MJCO,6
MKC,2
MKGI,
MKL,45
MKSI,37
MKTX,47
MLAB,12
MLHR,38
MLI,20
MLM,28
MLND,13
MLNK,47
MLNT,
MLP,46
MLR,23
MLSS,12
MLVF,44
MMAC,46
MMC,45
MMDM,
MMI,46
MMM,41
MMS,34
MMSI,12
MN,47
MNGA,21
MNI,8
MNKD,13
MNLO,
MNOV,13
MNRO,33
MNST,3
MNTA,13
MNTX,23
MO,5
MOBL,
MOC,34
MOD,23
MODN,34
MOFG,44
MOG,36
MOGB,36
MOH,45
MON,14
MORN,47
MOS,14
MOSC,47
MOSY,36
MOTS,
MOV,9
MOXC,34
MPAA,22
MPAC,
MPB,44
MPC,30
MPO,30
MPWR,36
MPX,6
MRAM,
MRBK,
MRC,41
MRCY,36
MRDN,42
MRIN,34
MRK,13
MRKR,
MRLN,34
MRNA,
MRNS,
MRO,30
MRSN,
MRTN,40
MRTX,
MS,47
MSA,12
MSBF,44
MSBI,
MSCC,36
MSCI,47
MSDI,
MSEX,31
MSFG,44
MSFT,34
MSG,32
MSGN,32
MSI,36
MSL,44
MSM,41
MSN,6
MSON,12
MSTR,34
MSVB,
MTB,44
MTBC,
MTCH,
MTD,37
MTDR,30
MTEC,
MTEM,13
MTEX,13
MTG,45
MTH,18
MTN,43
MTNB,13
MTOR,23
MTRN,36
MTRX,18
MTSC,37
MTSI,
MTW,21
MTX,14
MTZ,18
MU,36
MUDS,
MULE,34
MUR,30
MUSA,42
MUX,28
MVBF,
MVIS,37
MWA,17
MX,36
MXC,3
MXIM,36
MXL,36
MXWL,22
MYE,15
MYFW,
MYGN,34
MYND,
MYO,34
MYOK,
MYOS,42
MYRG,
MYSZ,
NAII,13
NAKD,
NANO,37
NAOV,
NATH,43
NATI,35
NATR,13
NAUH,
NAV,23
NAVB,12
NAVG,45
NAVI,
NBEV,
NBHC,44
NBIX,34
NBL,30
NBN,44
NBTB,44
NBY,13
NC,9
NCBS,44
NCI,34
NCMI,34
NCOM,
NCR,35
NCS,17
NCSM,
NDAQ,47
NDLS,
NDRA,
NDSN,21
NEBU,
NEE,31
NEM,27
NEO,36
NEOG,13
NEON,36
NEOS,
NEOT,
NERV,
NES,21
NETE,
NEU,14
NEWM,47
NEWR,34
NEXT,
NFBK,47
NFEC,32
NFG,31
NFLX,7
NFX,30
NGHC,
NGS,30
NGVC,42
NGVT,14
NH,
NHC,11
NHLD,47
NHTC,41
NI,31
NIHD,
NINE,30
NJR,31
NK,
NKE,10
NKSH,44
NKTR,13
NL,14
NLNK,
NLS,6
NLST,36
NMIH,
NMRD,
NMRK,
NNBR,21
NNI,44
NNVC,34
NOC,36
NODK,
NOG,30
NOV,21
NOVN,
NOW,34
NP,38
NPK,16
NPO,15
NPTN,36
NR,21
NRC,34
NRCG,47
NRCIA,34
NRCIB,34
NRG,31
NRIM,44
NSC,40
NSEC,45
NSIT,41
NSM,44
NSP,34
NSPR,28
NSSC,36
NSTG,
NSYS,36
NTAP,35
NTCT,34
NTGN,
NTGR,36
NTIC,38
NTIP,34
NTLA,
NTN,32
NTNX,
NTRA,
NTRI,33
NTRP,
NTRS,44
NTWK,34
NUAN,34
NUE,19
NURO,12
NUS,9
NUVA,12
NVAX,13
NVDA,36
NVEC,36
NVEE,
NVFY,28
NVIV,41
NVMM,
NVR,18
NVRO,12
NVTA,11
NVTR,
NVUS,13
NWBI,44
NWE,31
NWFL,44
NWHM,18
NWL,15
NWLI,45
NWN,31
NWPX,19
NWS,
NWSA,
NWY,42
NX,17
NXEO,
NXGN,34
NXST,32
NXTD,34
NXTM,12
NYCB,44
NYLD,31
NYNY,7
NYT,8
OA,26
OAS,30
OBCI,42
OBLN,
OBNK,
OC,17
OCC,19
OCFC,44
OCLR,36
OCN,44
OCUL,13
OCX,11
ODC,9
ODFL,40
ODP,42
ODT,
OESX,22
OFED,
OFG,44
OFIX,12
OFLX,17
OGE,31
OGEN,13
OGS,31
OHGI,12
OHRP,45
OI,39
OII,30
OIS,21
OKE,31
OKTA,
OLBK,44
OLED,35
OLLI,
OLN,14
OMC,34
OMCL,35
OMED,
OMER,
OMEX,40
OMF,44
OMI,13
OMN,14
OMNT,
ON,36
ONB,44
ONCE,
ONCS,34
ONDK,44
ONP,38
ONS,
ONTX,
ONVO,46
OOMA,34
OPB,
OPBK,
OPES,
OPGN,
OPHC,44
OPHT,
OPK,13
OPNT,
OPOF,44
OPRX,
OPTN,
OPTT,36
OPY,47
ORA,31
ORBC,32
ORCL,34
OREX,13
ORGS,
ORI,45
ORIT,47
ORLY,42
ORMP,28
ORN,18
ORRF,44
OSBC,44
OSG,40
OSIR,13
OSIS,37
OSK,21
OSPN,35
OSPR,
OSS,
OSTK,42
OSUR,13
OTEL,32
OTIC,
OTLK,
OTTR,31
OTTW,44
OUT,34
OVAS,13
OVBC,44
OVID,
OVLY,
OXM,10
OXY,30
OZK,44
OZRK,44
P,32
PACB,
PACQ,
PACW,44
PAG,42
PAH,14
PAHC,
PANW,35
PAR,34
PARR,30
PATI,
PATK,41
PAVM,
PAY,35
PAYC,34
PAYX,34
PB,44
PBBI,44
PBCT,44
PBF,30
PBH,13
PBHC,44
PBI,35
PBIB,47
PBIP,44
PBNC,
PBPB,
PBSK,
PBYI,13
PCAR,23
PCB,
PCG,31
PCLN,34
PCMI,42
PCRX,
PCSB,
PCTI,34
PCTY,
PCYG,34
PCYO,21
PDCE,30
PDCO,42
PDEX,11
PDFS,34
PDLB,
PDLI,13
PDVW,
PE,30
PEBK,44
PEBO,44
PED,30
PEG,31
PEGA,34
PEGI,
PEIX,14
PEN,12
PENN,7
PEP,3
PERY,10
PES,30
PESI,48
PETQ,
PETS,42
PETX,
PF,41
PFBC,44
PFBI,44
PFE,13
PFG,45
PFGC,41
PFIE,42
PFIN,21
PFIS,47
PFMT,
PFNX,34
PFPT,
PFS,44
PFSI,44
PFSW,34
PG,9
PGC,47
PGEM,17
PGLC,34
PGNX,13
PGR,45
PGTI,17
PH,21
PHAS,
PHH,44
PHII,40
PHIIK,40
PHIO,13
PHM,18
PHUN,
PHX,30
PI,
PICO,45
PIH,
PII,23
PINC,
PIR,42
PIRS,
PIXY,
PJC,47
PJT,47
PK,43
PKBK,44
PKD,30
PKE,36
PKG,39
PKI,37
PKOH,20
PLAB,36
PLAG,2
PLAN,34
PLAY,
PLBC,44
PLCE,42
PLNT,7
PLOW,21
PLPC,22
PLSE,
PLT,36
PLUG,22
PLUS,44
PLX,13
PLXP,
PLXS,36
PM,5
PMBC,47
PMD,11
PMTS,
PNBK,44
PNC,44
PNFP,44
PNK,
PNM,31
PNRG,30
PNW,31
PODD,12
POL,14
POLA,
POOL,41
POR,31
POST,2
POWI,36
POWL,37
PPBI,
PPC,2
PPG,14
PPHM,13
PPIH,16
PPL,31
PPSI,33
PQ,30
PQG,41
PRA,45
PRAA,44
PRAH,
PRCP,37
PRFT,34
PRGS,34
PRGX,34
PRI,45
PRIM,18
PRK,47
PRKR,6
PRLB,15
PRMW,
PRNB,
PRO,34
PROV,44
PRPH,13
PRPL,
PRPO,37
PRSC,33
PRSP,34
PRSS,
PRTH,
PRTK,13
PRTO,
PRTS,42
PRTY,42
PRU,45
PRVB,
PS,
PSDO,
PSDV,13
PSMT,42
PSTG,35
PSTI,34
PSX,30
PTC,34
PTCT,
PTE,34
PTEN,30
PTGX,
PTI,
PTIE,13
PTLA,
PTN,13
PTSI,40
PTVCA,45
PTVCB,45
PTX,47
PUB,
PULM,
PUMP,30
PVAC,
PVBC,
PVH,10
PVTL,34
PWOD,44
PWR,18
PX,14
PXD,30
PXLW,36
PYDS,34
PYPL,
PYX,5
PZG,28
PZN,47
PZRX,
PZZA,43
QADA,34
QADB,34
QBAK,35
QCOM,36
QCRH,44
QDEL,13
QEP,30
QES,30
QHC,11
QLYS,
QNST,
QRHC,34
QRTEA,32
QRTEB,32
QRVO,36
QSII,34
QTM,35
QTNA,
QTRX,
QTWO,34
QUAD,34
QUIK,36
QUMU,35
QUOT,34
QVCA,32
QVCB,32
R,33
RAD,42
RAIL,25
RAMP,34
RARE,
RARX,
RAVE,43
RAVN,22
RBB,
RBBN,36
RBC,22
RBCAA,44
RBCN,36
RBNC,44
RCII,34
RCKT,
RCKY,10
RCM,34
RCMT,34
RCUS,13
RDFN,
RDI,44
RDIB,44
RDN,45
RDNT,11
RDUS,13
RDVT,
RECN,34
REED,3
REFR,36
REGI,
REGN,13
REI,30
REIS,34
RELL,41
RELV,2
REN,30
REPH,
REPL,
RES,41
RESN,
RETA,
REV,9
REVG,23
REX,14
REXX,30
REZI,22
RF,44
RFIL,36
RFL,47
RFP,17
RGA,45
RGC,7
RGCO,31
RGEN,13
RGLD,47
RGLS,
RGNX,
RGR,26
RGS,33
RGSE,34
RH,42
RHE,11
RHI,34
RHT,34
RIBT,2
RICK,43
RIGL,34
RILY,34
RIOT,13
RIVE,
RJF,47
RKDA,
RL,10
RLGT,40
RLGY,46
RLH,43
RLI,45
RLJE,
RLOG,40
RM,44
RMAX,47
RMBL,
RMBS,36
RMCF,2
RMD,12
RMED,22
RMGN,
RMNI,
RMR,
RMTI,12
RNDB,44
RNET,
RNG,32
RNGR,30
RNN,13
RNST,44
RNWK,34
ROAD,
ROAN,30
ROCK,19
ROG,14
ROK,22
ROKU,
ROL,34
ROLL,21
ROP,37
ROSE,
ROST,42
ROX,4
RP,
RPD,
RPM,14
RPRX,13
RPXC,
RRC,30
RRD,34
RRGB,43
RRR,
RRTS,40
RS,19
RSG,48
RSLS,12
RSPP,30
RST,34
RSYS,36
RTEC,37
RTIX,34
RTN,36
RTRX,
RTTR,
RTW,42
RUBI,34
RUBY,
RUN,
RUSHA,42
RUSHB,42
RUTH,43
RVLT,34
RVNC,
RVP,12
RVSB,44
RWC,36
RXDX,30
RXII,13
RXN,17
RYAM,14
RYI,41
RYTM,
S,32
SABR,
SAEX,
SAFM,2
SAFT,45
SAGE,
SAH,42
SAIA,40
SAIC,34
SAIL,34
SAL,44
SALM,32
SAM,4
SAMG,
SANM,36
SANW,
SASR,44
SATS,36
SAUC,34
SAVE,40
SBBX,44
SBCF,44
SBCP,47
SBFG,44
SBGI,32
SBH,42
SBNY,44
SBOT,
SBOW,30
SBPH,
SBSI,44
SBT,
SBUX,43
SC,44
SCCO,28
SCG,31
SCHL,8
SCHN,19
SCHW,47
SCI,33
SCKT,35
SCL,9
SCMP,13
SCON,36
SCOR,34
SCPH,
SCS,21
SCSC,41
SCVL,42
SCWX,
SCX,21
SCYX,
SD,30
SDI,34
SDPI,41
SEAC,22
SEAS,7
SEB,2
SEDG,
SEE,15
SEIC,47
SEII,47
SELB,
SELF,
SEM,11
SEMG,40
SEND,34
SENEA,2
SENEB,2
SENS,34
SERV,1
SES,30
SESN,
SF,47
SFBC,44
SFBS,
SFE,47
SFIX,
SFLY,34
SFM,42
SFNC,44
SFS,42
SFST,44
SGA,32
SGB,44
SGBX,
SGC,10
SGEN,13
SGLB,
SGMA,22
SGMO,34
SGMS,35
SGRP,34
SGRY,
SGY,30
SGYP,
SHAK,43
SHBI,30
SHEN,32
SHLD,42
SHLM,14
SHLO,20
SHOO,10
SHOS,
SHSP,34
SHW,14
SIBN,
SIC,
SIEB,47
SIEN,
SIF,24
SIFI,44
SIGA,13
SIGI,45
SIGM,35
SINO,
SINT,12
SIRI,32
SITE,41
SITO,34
SIVB,44
SIX,7
SJI,31
SJM,2
SJW,31
SKIS,
SKLN,12
SKX,10
SKY,17
SKYW,40
SLAB,36
SLCA,28
SLCT,44
SLDB,
SLGN,17
SLM,44
SLNO,
SLP,35
SLS,34
SM,30
SMAR,42
SMBC,44
SMBK,
SMCI,35
SMED,12
SMG,21
SMHI,21
SMIT,21
SMMF,44
SMP,23
SMPL,
SMRT,42
SMSH,
SMSI,34
SMTC,36
SMTX,36
SN,30
SNA,21
SNAP,34
SNBC,44
SNBR,9
SNCR,34
SND,30
SNDR,40
SNDX,
SNES,
SNFCA,44
SNGX,
SNHY,17
SNI,32
SNMX,34
SNNA,
SNOA,12
SNPS,34
SNSS,13
SNV,44
SNX,35
SO,31
SOFO,34
SOHU,34
SOI,21
SOLO,
SON,39
SONA,44
SONC,43
SONO,
SORL,23
SP,33
SPA,36
SPAQ,8
SPAR,23
SPB,9
SPEX,34
SPGI,47
SPKE,31
SPLK,
SPN,30
SPNE,
SPOK,32
SPPI,34
SPR,24
SPRO,
SPRT,34
SPSC,
SPTN,41
SPWH,
SPWR,36
SPXC,18
SQ,35
SQBG,47
SR,31
SRAX,
SRCE,44
SRCI,30
SRCL,48
SRDX,14
SRE,40
SREV,
SRI,23
SRNE,
SRPT,13
SRRA,
SRRK,
SRT,34
SRTS,
SRUN,
SSB,44
SSBI,44
SSC,42
SSD,17
SSFN,44
SSI,42
SSKN,12
SSNC,
SSNI,34
SSNT,34
SSP,8
SSTI,
SSTK,34
SSY,11
STAA,12
STAF,43
STBA,44
STBZ,44
STC,45
STCN,47
STFC,45
STI,44
STIM,
STKS,
STL,44
STLD,19
STLY,9
STML,13
STMP,42
STND,
STNL,47
STRA,33
STRL,18
STRM,35
STRO,
STRP,42
STRS,46
STRT,23
STT,44
STXB,
STZ,4
SUM,28
SUMR,41
SUNW,
SUP,23
SUPN,
SURF,
SVBI,44
SVMK,
SVRA,13
SVT,17
SVU,42
SWCH,42
SWI,34
SWK,26
SWKS,36
SWM,38
SWN,30
SWX,31
SXC,19
SXI,21
SXT,3
SYBT,47
SYBX,
SYF,34
SYK,12
SYKE,34
SYMC,34
SYN,13
SYNA,36
SYNC,
SYNH,
SYNL,17
SYNT,34
SYPR,37
SYRS,
SYX,42
SYY,41
T,32
TA,42
TACO,
TACT,35
TAIT,41
TALO,30
TAP,4
TAST,43
TAYD,21
TBBK,44
TBI,34
TBIO,
TBK,
TBLT,
TBNK,
TCBI,44
TCBK,44
TCCO,36
TCDA,
TCF,44
TCFC,44
TCI,47
TCMD,
TCON,
TCS,42
TCX,34
TDAC,
TDC,35
TDG,24
TDOC,34
TDS,32
TDW,40
TDY,34
TECD,41
TECH,13
TELL,30
TEN,23
TENB,
TENX,34
TER,37
TERP,
TESS,41
TEUM,34
TEX,23
TFSL,47
TFX,12
TG,15
TGC,30
TGE,31
TGEN,
TGI,24
TGNA,7
TGT,42
TGTX,13
THC,11
THFF,44
THG,45
THO,23
THOR,
THR,34
THRM,41
THS,2
THST,
TIBR,
TIF,42
TIK,36
TILE,16
TIME,8
TIPT,34
TIS,38
TISI,33
TITN,41
TIVO,7
TJX,42
TKAT,12
TKR,21
TLF,10
TLGT,13
TLRA,34
TLRD,42
TLRY,
TLYS,42
TMCX,
TMHC,46
TMK,45
TMO,37
TMP,44
TMSR,
TMST,19
TMUS,32
TNAV,
TNC,21
TNDM,
TNET,34
TNTR,
TNXP,28
TOCA,
TOL,18
TORC,
TORM,14
TOWN,44
TOWR,20
TPB,5
TPC,18
TPCO,8
TPGE,47
TPH,18
TPHS,8
TPIC,
TPIV,
TPNL,
TPR,9
TPX,9
TR,3
TRC,46
TRCB,44
TRCH,7
TRCO,32
TREC,30
TREE,
TREX,14
TRGP,31
TRHC,
TRIP,
TRK,7
TRMB,36
TRMK,47
TRN,41
TRNC,8
TRNS,36
TROV,
TROW,47
TRS,22
TRST,44
TRT,21
TRU,34
TRUE,34
TRUP,45
TRV,45
TRVN,
TRXC,12
TSBK,44
TSC,
TSCO,42
TSLA,
TSN,2
TSQ,32
TSRI,34
TSRO,
TSS,34
TST,8
TTC,21
TTD,
TTEC,34
TTEK,34
TTGT,34
TTI,30
TTMI,36
TTNP,13
TTOO,
TTPH,
TTS,
TTWO,34
TUES,42
TUP,15
TUSK,
TVTY,11
TWI,41
TWIN,21
TWLO,34
TWMC,42
TWNK,
TWOU,
TWST,
TWTR,34
TWX,34
TXMD,30
TXN,36
TXRH,43
TXT,
TYHT,
TYL,34
TYME,
TYPE,34
TZOO,8
UA,10
UAA,10
UAL,40
UAMY,28
UAVS,30
UBCP,44
UBFO,44
UBNK,47
UBNT,35
UBOH,44
UBSH,44
UBSI,44
UBX,
UCBA,44
UCBI,44
UCFC,44
UCTT,36
UEC,28
UEIC,6
UEPS,34
UFAB,15
UFCS,45
UFI,16
UFPI,41
UFPT,15
UFS,38
UG,13
UGI,31
UHAL,47
UHS,11
UIHC,
UIS,35
ULBI,22
ULH,40
ULTA,42
ULTI,34
UMBF,44
UMPQ,44
UMRX,
UNAM,45
UNB,44
UNF,34
UNFI,41
UNH,45
UNM,45
UNP,40
UNT,30
UNTY,44
UNVR,41
UONE,32
UONEK,32
UPL,
UPLD,
UPS,40
UPWK,
UQM,36
URBN,42
URI,34
USAK,40
USAP,19
USAT,34
USAU,35
USB,44
USCR,
USEG,28
USFD,41
USG,17
USLM,17
USM,32
USNA,13
USPH,11
USWS,
USX,40
UTHR,13
UTI,33
UTL,31
UTMD,12
UTX,24
UUU,36
UVE,45
UVSP,44
UVV,41
UWN,7
V,34
VAC,43
VALU,8
VAPO,12
VAR,12
VBFC,44
VBTX,
VC,23
VCEL,13
VCNX,
VCRA,36
VCTR,
VCYT,
VDSI,35
VEAC,
VEC,34
VECO,21
VEEV,34
VERI,
VERU,15
VFC,10
VG,32
VGR,5
VHC,47
VHI,14
VIA,32
VIAB,32
VIAV,36
VICL,13
VICR,41
VII,36
VIRC,
VIRT,
VISI,34
VIVE,
VIVO,13
VKTX,
VLGEA,42
VLO,30
VLRX,
VLY,44
VMC,28
VMI,17
VMW,34
VNCE,47
VNDA,13
VNE,23
VNRX,11
VNTV,47
VOXX,41
VOYA,45
VPG,36
VRA,
VRAY,
VRCA,
VREX,
VRML,34
VRNS,22
VRNT,35
VRRM,
VRS,38
VRSK,
VRSN,34
VRTS,
VRTU,34
VRTV,41
VRTX,13
VSAR,
VSAT,22
VSEC,34
VSH,36
VSI,42
VSLR,17
VSM,14
VST,31
VSTM,
VSTO,26
VTGN,
VTIQ,
VTL,
VTNR,36
VTSI,
VTVT,
VUZI,37
VVC,31
VVI,34
VVUS,13
VVV,30
VXRT,41
VYGR,
VZ,32
W,43
WAB,25
WABC,44
WAC,47
WAFD,44
WAGE,
WAIR,24
WAL,44
WASH,44
WAT,37
WATT,
WBA,42
WBC,23
WBS,44
WBT,21
WCC,41
WCFB,
WCG,45
WD,44
WDAY,34
WDC,35
WDFC,30
WDR,47
WEB,34
WEBK,
WEC,31
WEN,43
WERN,40
WETF,8
WEX,34
WEYS,10
WFBI,44
WFC,44
WG,30
WGL,31
WGO,23
WH,43
WHD,9
WHG,47
WHLM,34
WHR,9
WIFI,
WIN,32
WINA,42
WING,
WIRE,19
WISA,
WK,34
WKHS,
WLB,29
WLDN,34
WLFC,41
WLH,18
WLK,14
WLL,30
WM,48
WMB,31
WMIH,44
WMK,42
WMS,15
WMT,42
WNC,23
WNEB,44
WOR,28
WOW,32
WP,47
WPCS,32
WPX,30
WR,31
WRB,45
WRD,30
WRK,41
WRLD,44
WRLS,34
WRTC,
WSBC,44
WSBF,44
WSC,
WSCI,21
WSFS,44
WSM,42
WSO,41
WST,12
WSTG,42
WSTL,36
WTBA,44
WTER,
WTFC,44
WTI,30
WTR,31
WTRH,
WTS,17
WTT,37
WTTR,34
WTW,33
WU,44
WVFC,44
WVVI,4
WWD,24
WWE,7
WWR,41
WWW,10
WYIG,
WYN,43
WYND,43
WYNN,7
WYY,35
X,19
XBIO,
XBIT,
XBKS,44
XCRA,37
XEC,30
XEL,31
XELA,
XELB,
XENT,
XERS,
XGTI,
XLNX,36
XLRN,
XNCR,
XOG,
XOM,30
XOMA,13
XON,34
XONE,
XOXO,33
XPER,36
XPL,27
XPLR,
XPO,40
XRAY,12
XRM,16
XRX,9
XSPA,32
XSPL,
XTNT,13
XXII,34
XYL,21
Y,45
YELP,34
YERR,
YETI,6
YEXT,34
YGYI,
YMAB,
YOGA,
YORW,31
YRCW,40
YRIV,
YTEN,34
YUM,43
YUMA,30
YUMC,47
YUME,34
Z,
ZAGG,42
ZAIS,
ZAYO,32
ZBH,12
ZBRA,35
ZDGE,34
ZEN,34
ZEUS,41
ZFGN,
ZG,
ZGNX,
ZION,44
ZIOP,11
ZIXI,36
ZN,30
ZNGA,
ZOES,43
ZOM,13
ZS,
ZSAN,13
ZTS,13
ZUMZ,42
ZUO,34
ZYNE,
