Source,Target,Weight
GE,AMGN,1054
LMT,AMGN,596
HAL,AMGN,45
MSFT,AMGN,2552
BA,AMGN,995
BRK,AMGN,893
MS,AMGN,919
BKNG,AMGN,101
PEP,AMGN,920
CVX,AMGN,388
ATVI,AMGN,462
EBAY,AMGN,286
ABBV,AMGN,1245
CHK,AMGN,52
PYPL,AMGN,722
WFC,AMGN,1311
MU,AMGN,366
VZ,AMGN,540
TWLO,AMGN,12
AVGO,AMGN,306
A,AMGN,119
UNH,AMGN,801
TWTR,AMGN,1175
EA,AMGN,360
GM,AMGN,299
UAA,AMGN,54
BMY,AMGN,1551
CMG,AMGN,948
LOW,AMGN,112
COST,AMGN,479
CAT,AMGN,568
RHT,AMGN,31
CELG,AMGN,1927
WYNN,AMGN,378
CLF,AMGN,31
FIT,AMGN,18
LULU,AMGN,88
LRCX,AMGN,281
SNAP,AMGN,454
FB,AMGN,2116
AMAT,AMGN,324
MA,AMGN,815
JNJ,AMGN,2198
ESRX,AMGN,895
SBUX,AMGN,334
AKS,AMGN,330
NVDA,AMGN,807
WBA,AMGN,515
LLY,AMGN,1191
M,AMGN,59
IBM,AMGN,1178
TGT,AMGN,560
CRM,AMGN,1145
CMCSA,AMGN,266
GS,AMGN,995
T,AMGN,486
ABT,AMGN,301
ROKU,AMGN,110
ORCL,AMGN,291
XOM,AMGN,370
PFE,AMGN,2390
DAL,AMGN,82
MRK,AMGN,1749
BIIB,AMGN,2387
ADBE,AMGN,588
KR,AMGN,177
AMZN,AMGN,2864
V,AMGN,1457
HD,AMGN,271
NKE,AMGN,212
FCX,AMGN,61
FOXA,AMGN,208
SIRI,AMGN,106
MMM,AMGN,139
SQ,AMGN,123
TLRY,AMGN,48
F,AMGN,701
MCD,AMGN,596
NFLX,AMGN,936
HMNY,AMGN,11
ETSY,AMGN,10
BAC,AMGN,1760
QCOM,AMGN,418
GOOGL,AMGN,2462
AMD,AMGN,859
JPM,AMGN,2180
X,AMGN,369
INTC,AMGN,1011
AAL,AMGN,85
PG,AMGN,588
CVS,AMGN,225
WMT,AMGN,646
TSLA,AMGN,1418
DIS,AMGN,1260
AAPL,AMGN,4143
KO,AMGN,950
CSCO,AMGN,1330
GS,AMZN,17930
FB,AMZN,78226
M,AMZN,2516
GILD,AMZN,2579
F,AMZN,6240
ROKU,AMZN,3629
WMT,AMZN,17057
GM,AMZN,2841
LULU,AMZN,2096
CVX,AMZN,1885
LRCX,AMZN,1321
BMY,AMZN,1262
TWTR,AMZN,27095
A,AMZN,1881
NVDA,AMZN,32804
GE,AMZN,8526
FOXA,AMZN,1612
PG,AMZN,3248
HAL,AMZN,1672
TLRY,AMZN,3345
C,AMZN,8266
DIS,AMZN,9674
SNAP,AMZN,8179
ESRX,AMZN,2457
UNH,AMZN,2590
ADBE,AMZN,5645
CVS,AMZN,2311
HMNY,AMZN,2086
JPM,AMZN,16127
CELG,AMZN,2053
QCOM,AMZN,3346
BA,AMZN,12797
JNJ,AMZN,5931
BKNG,AMZN,2519
ETSY,AMZN,2002
DAL,AMZN,2693
PYPL,AMZN,3890
T,AMZN,6872
LOW,AMZN,2102
UAA,AMZN,547
BIIB,AMZN,1179
CHK,AMZN,853
X,AMZN,1967
SQ,AMZN,8295
MCD,AMZN,4082
ABT,AMZN,341
TSLA,AMZN,49559
AMGN,AMZN,2685
IBM,AMZN,8766
WBA,AMZN,2630
EBAY,AMZN,3941
MS,AMZN,5162
SIRI,AMZN,1756
BRK,AMZN,6045
NFLX,AMZN,73087
COST,AMZN,4887
HD,AMZN,4613
SBUX,AMZN,4091
MRK,AMZN,2349
RHT,AMZN,1659
PFE,AMZN,3920
MMM,AMZN,1443
FIT,AMZN,441
FCX,AMZN,880
ABBV,AMZN,1096
LMT,AMZN,3028
AMAT,AMZN,1931
TWLO,AMZN,665
GOOGL,AMZN,83561
MU,AMZN,10830
XOM,AMZN,4054
CSCO,AMZN,5985
KO,AMZN,4244
INTC,AMZN,15369
CMG,AMZN,7820
CRM,AMZN,6561
PEP,AMZN,4559
KR,AMZN,2453
EA,AMZN,1128
CAT,AMZN,4601
LLY,AMZN,1180
AAPL,AMZN,98683
TGT,AMZN,7436
AMD,AMZN,16327
VZ,AMZN,4635
MA,AMZN,2962
WFC,AMZN,6776
ORCL,AMZN,3797
WYNN,AMZN,2508
AVGO,AMZN,3155
AKS,AMZN,895
AAL,AMZN,977
MSFT,AMZN,37915
V,AMZN,7474
CMCSA,AMZN,3215
NKE,AMZN,1965
CLF,AMZN,430
BAC,AMZN,10386
ATVI,AMZN,1666
COST,ATVI,202
LULU,ATVI,173
AMZN,ATVI,1892
FIT,ATVI,390
FB,ATVI,1161
BMY,ATVI,355
IBM,ATVI,346
SNAP,ATVI,1716
JPM,ATVI,264
CVS,ATVI,765
CELG,ATVI,756
AMGN,ATVI,467
EBAY,ATVI,260
ADBE,ATVI,612
BAC,ATVI,451
M,ATVI,118
TWLO,ATVI,4389
KO,ATVI,101
CMCSA,ATVI,444
ABT,ATVI,141
ORCL,ATVI,234
BKNG,ATVI,4662
V,ATVI,242
GE,ATVI,439
GILD,ATVI,636
AAPL,ATVI,3652
LOW,ATVI,157
LRCX,ATVI,235
CHK,ATVI,818
ETSY,ATVI,4319
FCX,ATVI,94
PFE,ATVI,826
MRK,ATVI,416
HAL,ATVI,186
SQ,ATVI,1367
AMAT,ATVI,517
GM,ATVI,385
TWTR,ATVI,855
AMD,ATVI,1105
MS,ATVI,105
PG,ATVI,540
AVGO,ATVI,399
PEP,ATVI,87
CLF,ATVI,77
ABBV,ATVI,169
MA,ATVI,766
CVX,ATVI,143
GOOGL,ATVI,1144
TGT,ATVI,263
TLRY,ATVI,117
ESRX,ATVI,49
WMT,ATVI,306
KR,ATVI,274
BA,ATVI,468
AKS,ATVI,806
WFC,ATVI,234
MCD,ATVI,1536
MSFT,ATVI,1256
CSCO,ATVI,566
FOXA,ATVI,277
A,ATVI,120
QCOM,ATVI,573
CAT,ATVI,921
WYNN,ATVI,724
GS,ATVI,287
DAL,ATVI,357
BIIB,ATVI,220
SIRI,ATVI,262
BRK,ATVI,66
SBUX,ATVI,475
HD,ATVI,313
AAL,ATVI,228
NFLX,ATVI,1049
XOM,ATVI,163
CMG,ATVI,347
CRM,ATVI,442
TSLA,ATVI,2036
T,ATVI,398
C,ATVI,241
MMM,ATVI,72
X,ATVI,405
INTC,ATVI,524
PYPL,ATVI,544
DIS,ATVI,1799
LMT,ATVI,71
NVDA,ATVI,1646
MU,ATVI,780
RHT,ATVI,159
WBA,ATVI,279
UAA,ATVI,1374
ROKU,ATVI,4420
VZ,ATVI,237
NKE,ATVI,131
HMNY,ATVI,63
UNH,ATVI,114
JNJ,ATVI,194
F,ATVI,170
LLY,ATVI,63
EA,ATVI,2869
PYPL,AVGO,454
RHT,AVGO,366
NKE,AVGO,430
BMY,AVGO,139
UAA,AVGO,72
AMZN,AVGO,2305
CRM,AVGO,362
LRCX,AVGO,681
BA,AVGO,980
F,AVGO,263
FIT,AVGO,60
GOOGL,AVGO,1883
GILD,AVGO,376
CMG,AVGO,149
CVX,AVGO,189
NVDA,AVGO,2267
LMT,AVGO,95
SQ,AVGO,361
LOW,AVGO,90
C,AVGO,702
CMCSA,AVGO,468
MCD,AVGO,552
MRK,AVGO,178
HD,AVGO,245
JNJ,AVGO,589
GS,AVGO,930
LLY,AVGO,64
PFE,AVGO,193
EBAY,AVGO,435
DAL,AVGO,1221
ORCL,AVGO,331
AAL,AVGO,168
PG,AVGO,180
BKNG,AVGO,204
DIS,AVGO,983
COST,AVGO,615
UNH,AVGO,156
BIIB,AVGO,310
FOXA,AVGO,392
FCX,AVGO,92
FB,AVGO,2085
GE,AVGO,816
HAL,AVGO,88
MS,AVGO,112
X,AVGO,97
QCOM,AVGO,5257
MMM,AVGO,67
MA,AVGO,262
VZ,AVGO,557
BRK,AVGO,168
NFLX,AVGO,1207
WFC,AVGO,762
CELG,AVGO,198
HMNY,AVGO,39
SBUX,AVGO,235
BAC,AVGO,959
WYNN,AVGO,189
ATVI,AVGO,330
KR,AVGO,685
AMAT,AVGO,892
AMD,AVGO,1372
TGT,AVGO,1138
INTC,AVGO,1997
CHK,AVGO,46
TLRY,AVGO,161
TWTR,AVGO,1889
KO,AVGO,105
GM,AVGO,220
SIRI,AVGO,106
MSFT,AVGO,1235
ABT,AVGO,82
IBM,AVGO,611
ESRX,AVGO,477
ROKU,AVGO,167
WMT,AVGO,962
MU,AVGO,1912
PEP,AVGO,1161
M,AVGO,120
AMGN,AVGO,300
CVS,AVGO,520
A,AVGO,167
CLF,AVGO,89
AAPL,AVGO,3323
WBA,AVGO,86
SNAP,AVGO,176
JPM,AVGO,766
EA,AVGO,227
AKS,AVGO,69
ABBV,AVGO,260
CSCO,AVGO,919
TSLA,AVGO,1753
ETSY,AVGO,36
T,AVGO,522
TWLO,AVGO,100
XOM,AVGO,619
ADBE,AVGO,1002
LULU,AVGO,432
