Source,Target,Weight
AAPL,DAL,24927
NVDA,DAL,10123
NKLA,DAL,7571
TWTR,DAL,10440
VXRT,DAL,2134
SRNE,DAL,3107
AMZN,DAL,21915
SQ,DAL,3909
AMD,DAL,16681
KO,DAL,3923
BOXL,DAL,2751
INTC,DAL,3939
XSPA,DAL,1032
DEAC,DAL,3705
JNJ,DAL,3479
MRNA,DAL,7708
C,DAL,7258
BA,DAL,25453
ROKU,DAL,11436
BYND,DAL,5952
FB,DAL,15996
SNAP,DAL,5204
JPM,DAL,7917
GE,DAL,10696
WKHS,DAL,1885
ZM,DAL,3793
WMT,DAL,2912
FSLY,DAL,393
IBIO,DAL,799
PFE,DAL,2722
TSLA,DAL,26531
MSFT,DAL,13702
CRM,DAL,6169
WKHS,DEAC,9
GS,DEAC,3
KO,DEAC,3
GOOGL,DEAC,26
JPM,DEAC,3
INO,DEAC,31
PENN,DEAC,170
NFLX,DEAC,29
AAL,DEAC,14
AAPL,DEAC,36
MSFT,DEAC,54
ROKU,DEAC,54
SNAP,DEAC,8
ZM,DEAC,75
DIS,DEAC,23
SQ,DEAC,39
NVDA,DEAC,86
MRNA,DEAC,25
GE,DEAC,8
FSLY,DEAC,26
AMZN,DEAC,57
TSLA,DEAC,106
UBER,DEAC,31
AMD,DEAC,54
SRNE,DEAC,6
BA,DEAC,44
TWTR,DEAC,56
BYND,DEAC,36
BAC,DEAC,6
FSR,DEAC,6
NOVN,DEAC,4
T,DEAC,8
SPCE,DEAC,202
NKLA,DEAC,210
DAL,DEAC,9
WFC,DEAC,6
C,DEAC,3
FB,DEAC,36
JNJ,DEAC,1
PFE,DEAC,1
GNUS,DEAC,5
F,DEAC,15
CRM,DEAC,25
IBIO,DEAC,14
INTC,DEAC,14
WMT,DEAC,3
VXRT,DEAC,13
INTC,DIS,8181
GE,DIS,14888
INO,DIS,7086
SQ,DIS,13054
UBER,DIS,10224
FSLY,DIS,1850
ROKU,DIS,14102
SPCE,DIS,7611
ZM,DIS,8216
GNUS,DIS,2146
AMZN,DIS,34980
SNAP,DIS,8813
IBIO,DIS,1617
MRNA,DIS,6946
BAC,DIS,12888
NVDA,DIS,13788
NOVN,DIS,288
BYND,DIS,8566
TWTR,DIS,17601
F,DIS,15400
TSLA,DIS,34201
C,DIS,9113
DEAC,DIS,5145
WFC,DIS,6594
CRM,DIS,8727
PENN,DIS,2764
DAL,DIS,11735
MSFT,DIS,26553
AAPL,DIS,41464
GOOGL,DIS,18423
XSPA,DIS,526
KO,DIS,7424
AMD,DIS,19246
SRNE,DIS,1882
BOXL,DIS,538
NFLX,DIS,31833
PFE,DIS,5363
WMT,DIS,10872
T,DIS,9368
JNJ,DIS,7216
NKLA,DIS,6459
FB,DIS,32885
GS,DIS,7931
JPM,DIS,12324
VXRT,DIS,1446
FSR,DIS,901
BA,DIS,26600
AAL,DIS,14259
WKHS,DIS,2127
VXRT,F,1197
FB,F,20583
NVDA,F,4109
BYND,F,1518
PFE,F,6396
ROKU,F,2136
C,F,9065
JPM,F,10110
SQ,F,2632
ZM,F,4361
NKLA,F,6311
PENN,F,2348
SPCE,F,6324
DIS,F,14297
SRNE,F,1540
WMT,F,4409
MRNA,F,4228
T,F,7264
DEAC,F,3679
WFC,F,6711
BOXL,F,904
UBER,F,7393
AAPL,F,28330
DAL,F,8207
JNJ,F,3555
BA,F,18247
GS,F,7063
XSPA,F,1290
IBIO,F,1395
GE,F,24415
NFLX,F,12397
GNUS,F,3115
FSR,F,2757
GOOGL,F,9940
BAC,F,13732
NOVN,F,681
AMD,F,13488
SNAP,F,6578
CRM,F,7604
MSFT,F,17597
AAL,F,12823
AMZN,F,22656
KO,F,6100
TSLA,F,33212
INTC,F,4809
INO,F,3767
FSLY,F,652
TWTR,F,10614
WKHS,F,3724
WKHS,FB,16499
IBIO,FB,14042
SNAP,FB,21119
ZM,FB,22203
GS,FB,14678
SRNE,FB,15740
DEAC,FB,15919
KO,FB,8854
AAPL,FB,150856
SQ,FB,17788
BAC,FB,20239
AMD,FB,46977
VXRT,FB,16212
NFLX,FB,68186
GE,FB,19927
AMZN,FB,125882
C,FB,12673
ROKU,FB,24551
FSR,FB,15442
XSPA,FB,14929
TWTR,FB,48291
PFE,FB,12982
WFC,FB,7798
INTC,FB,15867
UBER,FB,11898
GNUS,FB,6034
MSFT,FB,99413
INO,FB,18747
F,FB,19087
JPM,FB,19660
FSLY,FB,10388
BYND,FB,15385
MRNA,FB,12992
AAL,FB,33467
GOOGL,FB,90540
WMT,FB,17079
TSLA,FB,112575
CRM,FB,16069
NVDA,FB,47262
NKLA,FB,25663
NOVN,FB,11275
BA,FB,49488
DIS,FB,31189
T,FB,11433
DAL,FB,15764
PENN,FB,14292
JNJ,FB,9601
BOXL,FB,12550
SPCE,FB,12079
DAL,FSLY,381
MRNA,FSLY,3891
AAPL,FSLY,16072
GNUS,FSLY,619
AMZN,FSLY,7324
WMT,FSLY,1854
MSFT,FSLY,13865
AMD,FSLY,5315
NVDA,FSLY,4036
JNJ,FSLY,292
BA,FSLY,3765
SNAP,FSLY,5056
INTC,FSLY,995
NFLX,FSLY,3173
NKLA,FSLY,10838
IBIO,FSLY,8506
DIS,FSLY,1905
UBER,FSLY,1403
PENN,FSLY,5845
BOXL,FSLY,7805
JPM,FSLY,832
CRM,FSLY,1747
VXRT,FSLY,9026
SQ,FSLY,7905
GS,FSLY,309
SPCE,FSLY,2432
KO,FSLY,168
ROKU,FSLY,8448
INO,FSLY,8361
DEAC,FSLY,10320
GOOGL,FSLY,2004
NOVN,FSLY,8582
T,FSLY,648
TSLA,FSLY,17529
PFE,FSLY,6424
WFC,FSLY,705
F,FSLY,967
SRNE,FSLY,9176
C,FSLY,421
WKHS,FSLY,10673
XSPA,FSLY,6940
GE,FSLY,1865
BYND,FSLY,3000
ZM,FSLY,8944
BAC,FSLY,779
TWTR,FSLY,1798
FB,FSLY,13916
AAL,FSLY,10034
FSR,FSLY,9499
MSFT,FSR,10931
T,FSR,356
INTC,FSR,442
F,FSR,2257
ROKU,FSR,754
GNUS,FSR,3781
NVDA,FSR,917
PENN,FSR,5391
BA,FSR,1617
DAL,FSR,674
AAPL,FSR,15339
JPM,FSR,321
BAC,FSR,549
TWTR,FSR,918
UBER,FSR,532
GOOGL,FSR,1520
SPCE,FSR,3291
ZM,FSR,1394
WMT,FSR,637
BYND,FSR,359
C,FSR,322
SQ,FSR,570
BOXL,FSR,9077
CRM,FSR,201
MRNA,FSR,2665
AMD,FSR,2733
IBIO,FSR,10665
JNJ,FSR,161
GS,FSR,252
VXRT,FSR,11073
NFLX,FSR,1171
FSLY,FSR,3109
NOVN,FSR,8286
TSLA,FSR,24090
AMZN,FSR,4212
INO,FSR,6212
DIS,FSR,723
NKLA,FSR,20609
AAL,FSR,11130
GE,FSR,1093
WKHS,FSR,14930
SNAP,FSR,2042
KO,FSR,133
WFC,FSR,181
SRNE,FSR,9894
FB,FSR,11309
XSPA,FSR,10811
PFE,FSR,1197
DEAC,FSR,8061
MRNA,GE,4642
GS,GE,7719
AAL,GE,13304
AMZN,GE,23304
PENN,GE,2952
KO,GE,6217
INO,GE,3586
GNUS,GE,3199
SNAP,GE,7219
FB,GE,20020
FSLY,GE,885
TWTR,GE,8686
DEAC,GE,4198
NFLX,GE,13977
F,GE,21437
WFC,GE,8387
DIS,GE,12957
ZM,GE,5322
TSLA,GE,24311
JPM,GE,9315
UBER,GE,7726
GOOGL,GE,9914
BYND,GE,1718
NVDA,GE,4087
T,GE,7095
JNJ,GE,4517
SRNE,GE,2256
XSPA,GE,788
NKLA,GE,5030
MSFT,GE,19228
INTC,GE,5971
C,GE,7692
IBIO,GE,1895
BAC,GE,16008
AMD,GE,14778
SQ,GE,3368
FSR,GE,1288
AAPL,GE,30025
ROKU,GE,2563
VXRT,GE,1033
NOVN,GE,659
SPCE,GE,6233
CRM,GE,7836
WMT,GE,4371
PFE,GE,7366
DAL,GE,8430
BOXL,GE,734
BA,GE,21433
WKHS,GE,2499
VXRT,GNUS,3796
C,GNUS,712
AAL,GNUS,9098
ZM,GNUS,1551
F,GNUS,3069
INTC,GNUS,418
BA,GNUS,6846
IBIO,GNUS,4720
BYND,GNUS,4641
FSR,GNUS,2872
BAC,GNUS,2313
AAPL,GNUS,13004
AMZN,GNUS,8930
KO,GNUS,1530
TWTR,GNUS,1417
WFC,GNUS,2283
XSPA,GNUS,9134
T,GNUS,1759
SPCE,GNUS,5706
MRNA,GNUS,8016
TSLA,GNUS,19157
DAL,GNUS,5745
JPM,GNUS,352
GOOGL,GNUS,1229
ROKU,GNUS,7997
SNAP,GNUS,1825
FB,GNUS,5668
SQ,GNUS,230
PENN,GNUS,5814
CRM,GNUS,1444
NVDA,GNUS,4706
PFE,GNUS,1398
GS,GNUS,348
BOXL,GNUS,9171
NKLA,GNUS,13598
GE,GNUS,3027
AMD,GNUS,7421
NFLX,GNUS,2638
DIS,GNUS,2606
SRNE,GNUS,2717
WKHS,GNUS,4567
UBER,GNUS,1017
INO,GNUS,6213
WMT,GNUS,456
NOVN,GNUS,7540
MSFT,GNUS,5067
JNJ,GNUS,168
DEAC,GNUS,5059
FSLY,GNUS,372
INO,GOOGL,5069
NKLA,GOOGL,6949
AMZN,GOOGL,117489
INTC,GOOGL,13938
BAC,GOOGL,15138
ROKU,GOOGL,15456
WFC,GOOGL,6769
DIS,GOOGL,18743
NOVN,GOOGL,669
BA,GOOGL,28225
GS,GOOGL,12182
T,GOOGL,8390
NFLX,GOOGL,58753
ZM,GOOGL,13265
PFE,GOOGL,7962
SNAP,GOOGL,9760
JNJ,GOOGL,8712
BOXL,GOOGL,741
PENN,GOOGL,6375
VXRT,GOOGL,495
AMD,GOOGL,24979
C,GOOGL,8160
BYND,GOOGL,9450
MRNA,GOOGL,5161
DEAC,GOOGL,4095
TSLA,GOOGL,76208
SRNE,GOOGL,1057
SPCE,GOOGL,5918
TWTR,GOOGL,24765
XSPA,GOOGL,1883
AAPL,GOOGL,125731
FB,GOOGL,99365
UBER,GOOGL,6037
NVDA,GOOGL,34980
WKHS,GOOGL,2302
GE,GOOGL,12576
SQ,GOOGL,10609
WMT,GOOGL,11880
DAL,GOOGL,5357
FSR,GOOGL,2215
MSFT,GOOGL,81451
KO,GOOGL,7264
JPM,GOOGL,15139
AAL,GOOGL,7472
GNUS,GOOGL,1369
IBIO,GOOGL,1097
CRM,GOOGL,12281
F,GOOGL,10572
FSLY,GOOGL,1942
BOXL,GS,23
BA,GS,11901
NFLX,GS,13782
JPM,GS,22651
BAC,GS,17339
CRM,GS,6469
SQ,GS,1198
UBER,GS,2909
MSFT,GS,11219
KO,GS,5270
AMD,GS,4319
AMZN,GS,17045
FB,GS,16128
XSPA,GS,175
BYND,GS,2343
AAL,GS,2644
DEAC,GS,1535
PENN,GS,1077
FSR,GS,320
DIS,GS,7499
VXRT,GS,136
F,GS,7877
DAL,GS,4688
SNAP,GS,2584
TSLA,GS,18210
NKLA,GS,1147
ZM,GS,3880
PFE,GS,2919
WFC,GS,11931
T,GS,1915
C,GS,14621
WMT,GS,4604
NVDA,GS,6102
INTC,GS,4065
NOVN,GS,59
WKHS,GS,642
JNJ,GS,5497
ROKU,GS,1478
MRNA,GS,2101
INO,GS,1028
TWTR,GS,4154
SRNE,GS,903
SPCE,GS,3144
GOOGL,GS,11966
AAPL,GS,19280
GNUS,GS,506
FSLY,GS,237
GE,GS,8447
IBIO,GS,852
JPM,IBIO,267
WMT,IBIO,810
GNUS,IBIO,5133
MRNA,IBIO,12853
INO,IBIO,21805
BOXL,IBIO,15109
ZM,IBIO,985
CRM,IBIO,242
DEAC,IBIO,9741
WKHS,IBIO,14108
UBER,IBIO,777
TWTR,IBIO,619
NKLA,IBIO,17862
SRNE,IBIO,19404
ROKU,IBIO,759
MSFT,IBIO,15631
C,IBIO,591
XSPA,IBIO,16082
BA,IBIO,3734
VXRT,IBIO,21136
DIS,IBIO,1669
AMZN,IBIO,3597
F,IBIO,1464
PENN,IBIO,7071
SQ,IBIO,1349
NFLX,IBIO,2157
WFC,IBIO,404
INTC,IBIO,463
FSLY,IBIO,7778
JNJ,IBIO,1274
DAL,IBIO,719
T,IBIO,701
SNAP,IBIO,3939
KO,IBIO,132
GE,IBIO,1834
TSLA,IBIO,20585
GS,IBIO,227
BYND,IBIO,387
NOVN,IBIO,16452
FSR,IBIO,16496
AAL,IBIO,16049
GOOGL,IBIO,915
AAPL,IBIO,18688
AMD,IBIO,2564
FB,IBIO,15935
BAC,IBIO,873
PFE,IBIO,6333
SPCE,IBIO,1524
NVDA,IBIO,1769
BA,INO,11520
TSLA,INO,31902
CRM,INO,1235
WKHS,INO,18180
DIS,INO,8388
C,INO,1978
WMT,INO,3669
MRNA,INO,24301
GNUS,INO,7850
XSPA,INO,11296
GS,INO,1415
FB,INO,21558
NOVN,INO,15891
NFLX,INO,7361
FSR,INO,12002
DEAC,INO,10644
SPCE,INO,5218
BYND,INO,4288
MSFT,INO,21625
NKLA,INO,17433
F,INO,5419
AAPL,INO,28861
ROKU,INO,5678
FSLY,INO,8004
BAC,INO,6090
TWTR,INO,7361
PFE,INO,10302
GOOGL,INO,4858
JPM,INO,2045
GE,INO,5505
WFC,INO,1966
VXRT,INO,21611
DAL,INO,8745
NVDA,INO,7477
IBIO,INO,22043
AMD,INO,9487
SQ,INO,5260
SNAP,INO,5809
BOXL,INO,13279
JNJ,INO,5355
UBER,INO,3858
T,INO,2262
INTC,INO,4139
AAL,INO,24382
KO,INO,1471
AMZN,INO,12975
ZM,INO,3211
PENN,INO,9712
SRNE,INO,18330
DIS,INTC,9338
VXRT,INTC,560
BA,INTC,12946
C,INTC,5713
FSLY,INTC,1025
GNUS,INTC,802
TWTR,INTC,9000
PFE,INTC,4494
ZM,INTC,4584
WMT,INTC,7299
XSPA,INTC,858
AMZN,INTC,24140
INO,INTC,4510
MRNA,INTC,2374
SNAP,INTC,7417
AAL,INTC,6689
JNJ,INTC,6475
GS,INTC,4941
SRNE,INTC,936
IBIO,INTC,497
GOOGL,INTC,14974
TSLA,INTC,26811
FSR,INTC,610
BAC,INTC,11060
CRM,INTC,5197
AMD,INTC,23319
NKLA,INTC,1815
KO,INTC,6292
SQ,INTC,5798
DEAC,INTC,2163
UBER,INTC,4607
PENN,INTC,1939
JPM,INTC,9223
ROKU,INTC,3556
BYND,INTC,3061
FB,INTC,19593
AAPL,INTC,31978
NVDA,INTC,18456
T,INTC,7739
WFC,INTC,4712
F,INTC,6648
MSFT,INTC,22541
GE,INTC,8417
NOVN,INTC,158
NFLX,INTC,21532
DAL,INTC,4347
BOXL,INTC,187
SPCE,INTC,4030
WKHS,INTC,1397
TSLA,JNJ,12282
AMZN,JNJ,13318
AAL,JNJ,2026
CRM,JNJ,4185
BYND,JNJ,561
KO,JNJ,4705
WFC,JNJ,6213
AMD,JNJ,3134
BOXL,JNJ,144
WMT,JNJ,7483
DAL,JNJ,3632
JPM,JNJ,11195
UBER,JNJ,1846
GOOGL,JNJ,10055
IBIO,JNJ,1311
WKHS,JNJ,535
C,JNJ,6391
MSFT,JNJ,13132
DIS,JNJ,8057
NVDA,JNJ,6183
AAPL,JNJ,14746
INTC,JNJ,6502
GE,JNJ,5944
SNAP,JNJ,1639
T,JNJ,3445
F,JNJ,4494
INO,JNJ,5979
FSR,JNJ,248
PFE,JNJ,13013
GNUS,JNJ,225
SQ,JNJ,3307
TWTR,JNJ,2352
FSLY,JNJ,344
ROKU,JNJ,1644
PENN,JNJ,1172
SPCE,JNJ,1735
DEAC,JNJ,1144
NOVN,JNJ,289
ZM,JNJ,1976
BAC,JNJ,11400
VXRT,JNJ,1408
GS,JNJ,6613
BA,JNJ,7519
FB,JNJ,11535
NKLA,JNJ,583
XSPA,JNJ,291
MRNA,JNJ,9442
NFLX,JNJ,8617
SRNE,JNJ,1474
SQ,JPM,3885
AMD,JPM,10690
NOVN,JPM,63
SRNE,JPM,611
CRM,JPM,9585
MSFT,JPM,22686
BYND,JPM,4349
GNUS,JPM,673
FSR,JPM,353
NKLA,JPM,2210
ROKU,JPM,3945
UBER,JPM,6020
C,JPM,25454
FB,JPM,24998
DAL,JPM,8470
NVDA,JPM,9428
VXRT,JPM,1282
PENN,JPM,2663
DEAC,JPM,2461
BA,JPM,21733
IBIO,JPM,262
TSLA,JPM,26804
WMT,JPM,9060
INO,JPM,2212
GE,JPM,12831
T,JPM,5940
SNAP,JPM,4120
FSLY,JPM,849
JNJ,JPM,10677
GS,JPM,26107
TWTR,JPM,7900
KO,JPM,8174
